Time [s],T1,T2,T3,T4,T5
24.985740000,0,0,0,1,0
24.986175667,0,0,0,0,0
25.020041750,0,0,0,1,0
25.020483500,0,0,0,0,0
25.070519667,0,0,0,1,0
25.070955375,0,0,0,0,0
25.121002750,0,0,0,1,0
25.121438417,0,0,0,0,0
25.171485500,0,0,0,1,0
25.171927250,0,0,0,0,0
25.221963417,0,0,0,1,0
25.222399125,0,0,0,0,0
25.272446167,0,0,0,1,0
25.272881875,0,0,0,0,0
25.322918042,0,0,0,1,0
25.323359792,0,0,0,0,0
25.373397750,0,1,0,0,0
25.373515667,0,0,0,0,0
25.373526542,1,0,0,0,0
25.434414667,0,0,0,0,0
25.434428417,0,0,1,0,0
25.434540792,0,0,0,0,0
25.434558667,0,0,0,1,0
25.435000417,0,0,0,0,0
25.435017292,0,0,0,0,1
25.490527417,0,0,0,0,0
25.490545292,0,0,0,1,0
25.490981000,0,0,0,0,0
25.524847042,0,0,0,1,0
25.525288792,0,0,0,0,0
25.575325000,0,0,0,1,0
25.575760667,0,0,0,0,0
25.625796875,0,0,0,1,0
25.626232542,0,0,0,0,0
25.676279917,0,0,0,1,0
25.676721667,0,0,0,0,0
25.726757875,0,0,0,1,0
25.727193542,0,0,0,0,0
25.777240625,0,0,0,1,0
25.777676292,0,0,0,0,0
25.827723375,0,0,0,1,0
25.828165125,0,0,0,0,0
25.878198500,0,0,0,0,1
25.933689667,0,0,0,0,0
25.933700542,1,0,0,0,0
25.955664833,0,0,0,0,0
25.955675375,0,1,0,0,0
25.955787542,0,0,0,0,0
25.955801292,0,0,1,0,0
25.955916792,0,0,0,0,0
25.955934667,0,0,0,1,0
25.956376417,0,0,0,0,0
25.979159542,0,0,0,1,0
25.979595250,0,0,0,0,0
26.029642292,0,0,0,1,0
26.030084042,0,0,0,0,0
26.080120250,0,0,0,1,0
26.080555917,0,0,0,0,0
26.130603000,0,0,0,1,0
26.131038667,0,0,0,0,0
26.181085750,0,0,0,1,0
26.181527500,0,0,0,0,0
26.231564000,0,0,0,1,0
26.231999667,0,0,0,0,0
26.282046750,0,0,0,1,0
26.282482417,0,0,0,0,0
26.332518625,0,0,0,1,0
26.332960375,0,0,0,0,0
26.382998292,0,1,0,0,0
26.383115625,0,0,0,0,0
26.383126500,1,0,0,0,0
26.444014292,0,0,0,0,0
26.444028042,0,0,1,0,0
26.444140750,0,0,0,0,0
26.444158625,0,0,0,1,0
26.444600375,0,0,0,0,0
26.444617250,0,0,0,0,1
26.500109542,0,0,0,0,0
26.500127417,0,0,0,1,0
26.500563125,0,0,0,0,0
26.534440042,0,0,0,1,0
26.534881792,0,0,0,0,0
26.584918000,0,0,0,1,0
26.585353667,0,0,0,0,0
26.635400750,0,0,0,1,0
26.635836417,0,0,0,0,0
26.685883500,0,0,0,1,0
26.686325250,0,0,0,0,0
26.736366250,0,0,0,1,0
26.736808000,0,0,0,0,0
26.786844500,0,0,0,1,0
26.787280167,0,0,0,0,0
26.837316375,0,0,0,1,0
26.837752042,0,0,0,0,0
26.887799250,0,0,1,0,0
26.887916625,0,0,0,0,0
26.887927500,1,0,0,0,0
26.948824625,0,0,0,0,0
26.948835167,0,1,0,0,0
26.948947667,0,0,0,0,0
26.948965542,0,0,0,1,0
26.949407292,0,0,0,0,0
26.949424167,0,0,0,0,1
27.004931792,0,0,0,0,0
27.004949667,0,0,0,1,0
27.005385375,0,0,0,0,0
27.039240250,0,0,0,1,0
27.039682292,0,0,0,0,0
27.089718500,0,0,0,1,0
27.090154167,0,0,0,0,0
27.140201250,0,0,0,1,0
27.140636917,0,0,0,0,0
27.190684000,0,0,0,1,0
27.191125750,0,0,0,0,0
27.241166750,0,0,0,1,0
27.241608500,0,0,0,0,0
27.291644667,0,0,0,1,0
27.292080375,0,0,0,0,0
27.342116875,0,0,0,1,0
27.342552542,0,0,0,0,0
27.392599750,0,0,1,0,0
27.392716792,0,0,0,0,0
27.392727667,1,0,0,0,0
27.414688583,0,0,0,0,0
27.414699125,0,1,0,0,0
27.414811625,0,0,0,0,0
27.414829500,0,0,0,1,0
27.415265167,0,0,0,0,0
27.415282042,0,0,0,0,1
27.470804500,0,0,0,0,0
27.470822375,0,0,0,1,0
27.471258042,0,0,0,0,0
27.493562375,0,0,0,1,0
27.493998042,0,0,0,0,0
27.544045125,0,0,0,1,0
27.544486875,0,0,0,0,0
27.594523375,0,0,0,1,0
27.594959042,0,0,0,0,0
27.645006125,0,0,0,1,0
27.645441792,0,0,0,0,0
27.695478000,0,0,0,1,0
27.695919750,0,0,0,0,0
27.745960750,0,0,0,1,0
27.746402500,0,0,0,0,0
27.796438667,0,0,0,1,0
27.796874375,0,0,0,0,0
27.846921417,0,0,0,1,0
27.847357125,0,0,0,0,0
27.897401750,1,0,0,0,0
27.958291750,0,0,0,0,0
27.958302292,0,1,0,0,0
27.958419500,0,0,0,0,0
27.958433250,0,0,1,0,0
27.958548750,0,0,0,0,0
27.958566625,0,0,0,1,0
27.959002292,0,0,0,0,0
27.959019167,0,0,0,0,1
28.014525042,0,0,0,0,0
28.014542917,0,0,0,1,0
28.014978625,0,0,0,0,0
28.048844667,0,0,0,1,0
28.049286417,0,0,0,0,0
28.099316542,0,0,0,1,0
28.099758292,0,0,0,0,0
28.149805667,0,0,0,1,0
28.150241375,0,0,0,0,0
28.200277542,0,0,0,1,0
28.200719292,0,0,0,0,0
28.250760292,0,0,0,1,0
28.251202042,0,0,0,0,0
28.301238250,0,0,0,1,0
28.301673917,0,0,0,0,0
28.351721000,0,0,0,1,0
28.352156667,0,0,0,0,0
28.402201000,1,0,0,0,0
28.463091292,0,0,0,0,0
28.463101875,0,1,0,0,0
28.463219667,0,0,0,0,0
28.463233417,0,0,1,0,0
28.463348625,0,0,0,0,0
28.463366500,0,0,0,1,0
28.463802167,0,0,0,0,0
28.463819042,0,0,0,0,1
28.519336167,0,0,0,0,0
28.519354042,0,0,0,1,0
28.519789750,0,0,0,0,0
28.553644917,0,0,0,1,0
28.554086667,0,0,0,0,0
28.604116792,0,0,0,1,0
28.604558542,0,0,0,0,0
28.654605625,0,0,0,1,0
28.655041292,0,0,0,0,0
28.705077792,0,0,0,1,0
28.705513500,0,0,0,0,0
28.755560542,0,0,0,1,0
28.756002292,0,0,0,0,0
28.806038500,0,0,0,1,0
28.806474167,0,0,0,0,0
28.856521250,0,0,0,1,0
28.856956917,0,0,0,0,0
28.907001250,1,0,0,0,0
28.928961250,0,0,0,0,0
28.928971792,0,1,0,0,0
28.929083667,0,0,0,0,0
28.929097417,0,0,1,0,0
28.929212625,0,0,0,0,0
28.929230500,0,0,0,1,0
28.929666167,0,0,0,0,0
28.929683042,0,0,0,0,1
28.985205167,0,0,0,0,0
28.985223042,0,0,0,1,0
28.985658750,0,0,0,0,0
29.007963375,0,0,0,1,0
29.008399042,0,0,0,0,0
29.058446125,0,0,0,1,0
29.058887875,0,0,0,0,0
29.108918000,0,0,0,1,0
29.109359750,0,0,0,0,0
29.159406792,0,0,0,1,0
29.159842500,0,0,0,0,0
29.209878667,0,0,0,1,0
29.210314375,0,0,0,0,0
29.260361750,0,0,0,1,0
29.260803500,0,0,0,0,0
29.310839667,0,0,0,1,0
29.311275375,0,0,0,0,0
29.361322417,0,0,0,1,0
29.361758125,0,0,0,0,0
29.411797542,0,0,0,0,1
29.467311417,0,0,0,0,0
29.467322292,1,0,0,0,0
29.528198667,0,0,0,0,0
29.528209250,0,1,0,0,0
29.528323625,0,0,0,0,0
29.528337375,0,0,1,0,0
29.528452875,0,0,0,0,0
29.528470750,0,0,0,1,0
29.528912500,0,0,0,0,0
29.563246167,0,0,0,1,0
29.563687917,0,0,0,0,0
29.613718042,0,0,0,1,0
29.614159792,0,0,0,0,0
29.664206875,0,0,0,1,0
29.664642542,0,0,0,0,0
29.714678750,0,0,0,1,0
29.715114417,0,0,0,0,0
29.765161500,0,0,0,1,0
29.765603250,0,0,0,0,0
29.815639750,0,0,0,1,0
29.816075417,0,0,0,0,0
29.866122500,0,0,0,1,0
29.866558167,0,0,0,0,0
29.916597625,0,0,0,0,1
29.972092417,0,0,0,0,0
29.972103292,1,0,0,0,0
30.032983042,0,0,0,0,0
30.032993625,0,1,0,0,0
30.033107667,0,0,0,0,0
30.033121417,0,0,1,0,0
30.033236625,0,0,0,0,0
30.033254500,0,0,0,1,0
30.033696250,0,0,0,0,0
30.068040500,0,0,0,1,0
30.068476167,0,0,0,0,0
30.118523542,0,0,0,1,0
30.118965292,0,0,0,0,0
30.169001500,0,0,0,1,0
30.169437167,0,0,0,0,0
30.219484250,0,0,0,1,0
30.219919917,0,0,0,0,0
30.269967000,0,0,0,1,0
30.270408750,0,0,0,0,0
30.320444917,0,0,0,1,0
30.320880625,0,0,0,0,0
30.370917125,0,0,0,1,0
30.371352792,0,0,0,0,0
30.421400000,0,0,1,0,0
30.421516750,0,0,0,0,0
30.421527625,1,0,0,0,0
30.443536750,0,0,0,0,0
30.443547292,0,1,0,0,0
30.443659500,0,0,0,0,0
30.443677375,0,0,0,1,0
30.444113042,0,0,0,0,0
30.444129917,0,0,0,0,1
30.499639875,0,0,0,0,0
30.499657750,0,0,0,1,0
30.500093417,0,0,0,0,0
30.522365125,0,0,0,1,0
30.522800792,0,0,0,0,0
30.572837000,0,0,0,1,0
30.573272667,0,0,0,0,0
30.623319750,0,0,0,1,0
30.623761792,0,0,0,0,0
30.673798000,0,0,0,1,0
30.674233667,0,0,0,0,0
30.724280750,0,0,0,1,0
30.724716417,0,0,0,0,0
30.774763500,0,0,0,1,0
30.775205250,0,0,0,0,0
30.825252292,0,0,0,1,0
30.825688000,0,0,0,0,0
30.875724167,0,0,0,1,0
30.876159875,0,0,0,0,0
30.926200625,0,0,0,1,0
30.926642375,0,0,0,0,0
30.926653250,1,0,0,0,0
30.987544125,0,0,0,0,0
30.987554667,0,1,0,0,0
30.987667500,0,0,0,0,0
30.987681250,0,0,1,0,0
30.987796750,0,0,0,0,0
30.987814625,0,0,0,1,0
30.988256375,0,0,0,0,0
30.988273250,0,0,0,0,1
31.043790542,0,0,0,0,0
31.043808417,0,0,0,1,0
31.044244125,0,0,0,0,0
31.077642542,0,0,0,1,0
31.078078250,0,0,0,0,0
31.128125292,0,0,0,1,0
31.128567042,0,0,0,0,0
31.178603542,0,0,0,1,0
31.179039250,0,0,0,0,0
31.229086292,0,0,0,1,0
31.229522000,0,0,0,0,0
31.279558167,0,0,0,1,0
31.279999917,0,0,0,0,0
31.330040917,0,0,0,1,0
31.330482667,0,0,0,0,0
31.380518875,0,0,0,1,0
31.380954542,0,0,0,0,0
31.430998542,0,1,0,0,0
31.431115750,0,0,0,0,0
31.431126625,1,0,0,0,0
31.492013667,0,0,0,0,0
31.492027417,0,0,1,0,0
31.492140750,0,0,0,0,0
31.492158625,0,0,0,1,0
31.492594292,0,0,0,0,0
31.492611167,0,0,0,0,1
31.548088500,0,0,0,0,0
31.548106375,0,0,0,1,0
31.548548125,0,0,0,0,0
31.582446792,0,0,0,1,0
31.582882500,0,0,0,0,0
31.632918667,0,0,0,1,0
31.633360417,0,0,0,0,0
31.683396625,0,0,0,1,0
31.683832292,0,0,0,0,0
31.733879667,0,0,0,1,0
31.734315375,0,0,0,0,0
31.784362417,0,0,0,1,0
31.784804167,0,0,0,0,0
31.834845167,0,0,0,1,0
31.835286917,0,0,0,0,0
31.885323125,0,0,0,1,0
31.885758792,0,0,0,0,0
31.935798250,0,0,0,0,1
31.991312125,0,0,0,0,0
31.991323000,1,0,0,0,0
32.013288417,0,0,0,0,0
32.013299000,0,1,0,0,0
32.013411500,0,0,0,0,0
32.013425250,0,0,1,0,0
32.013540750,0,0,0,0,0
32.013558625,0,0,0,1,0
32.013994292,0,0,0,0,0
32.036761750,0,0,0,1,0
32.037197417,0,0,0,0,0
32.087244500,0,0,0,1,0
32.087680167,0,0,0,0,0
32.137716375,0,0,0,1,0
32.138158125,0,0,0,0,0
32.188205167,0,0,0,1,0
32.188640875,0,0,0,0,0
32.238677042,0,0,0,1,0
32.239112750,0,0,0,0,0
32.289160125,0,0,0,1,0
32.289601875,0,0,0,0,0
32.339642875,0,0,0,1,0
32.340084625,0,0,0,0,0
32.390120792,0,0,0,1,0
32.390556500,0,0,0,0,0
32.440600792,1,0,0,0,0
32.501485042,0,0,0,0,0
32.501495625,0,1,0,0,0
32.501611667,0,0,0,0,0
32.501625417,0,0,1,0,0
32.501740625,0,0,0,0,0
32.501758500,0,0,0,1,0
32.502194167,0,0,0,0,0
32.502211042,0,0,0,0,1
32.557695875,0,0,0,0,0
32.557713750,0,0,0,1,0
32.558155500,0,0,0,0,0
32.592043292,0,0,0,1,0
32.592479000,0,0,0,0,0
32.642526042,0,0,0,1,0
32.642967792,0,0,0,0,0
32.693004000,0,0,0,1,0
32.693439667,0,0,0,0,0
32.743486750,0,0,0,1,0
32.743922417,0,0,0,0,0
32.793958625,0,0,0,1,0
32.794400375,0,0,0,0,0
32.844441667,0,0,0,1,0
32.844883417,0,0,0,0,0
32.894919625,0,0,0,1,0
32.895355292,0,0,0,0,0
32.945399292,0,1,0,0,0
32.945515542,0,0,0,0,0
32.945526417,1,0,0,0,0
33.006416750,0,0,0,0,0
33.006430500,0,0,1,0,0
33.006548792,0,0,0,0,0
33.006566667,0,0,0,1,0
33.007002375,0,0,0,0,0
33.007019250,0,0,0,0,1
33.062515625,0,0,0,0,0
33.062533500,0,0,0,1,0
33.062975250,0,0,0,0,0
33.096841000,0,0,0,1,0
33.097276667,0,0,0,0,0
33.147324042,0,0,0,1,0
33.147765792,0,0,0,0,0
33.197806792,0,0,0,1,0
33.198248542,0,0,0,0,0
33.248284750,0,0,0,1,0
33.248720417,0,0,0,0,0
33.298756625,0,0,0,1,0
33.299192292,0,0,0,0,0
33.349239375,0,0,0,1,0
33.349681125,0,0,0,0,0
33.399717625,0,0,0,1,0
33.400153292,0,0,0,0,0
33.450200500,0,0,1,0,0
33.450316625,0,0,0,0,0
33.450327500,1,0,0,0,0
33.472337083,0,0,0,0,0
33.472347625,0,1,0,0,0
33.472459500,0,0,0,0,0
33.472477375,0,0,0,1,0
33.472913042,0,0,0,0,0
33.472929917,0,0,0,0,1
33.528448792,0,0,0,0,0
33.528466667,0,0,0,1,0
33.528908417,0,0,0,0,0
33.551158375,0,0,0,1,0
33.551594042,0,0,0,0,0
33.601641125,0,0,0,1,0
33.602076792,0,0,0,0,0
33.652123875,0,0,0,1,0
33.652565917,0,0,0,0,0
33.702606917,0,0,0,1,0
33.703048667,0,0,0,0,0
33.753084875,0,0,0,1,0
33.753520542,0,0,0,0,0
33.803556750,0,0,0,1,0
33.803992417,0,0,0,0,0
33.854039500,0,0,0,1,0
33.854481250,0,0,0,0,0
33.904517417,0,0,0,1,0
33.904953125,0,0,0,0,0
33.954997417,0,1,0,0,0
33.955115542,0,0,0,0,0
33.955126417,1,0,0,0,0
34.016016750,0,0,0,0,0
34.016030500,0,0,1,0,0
34.016148792,0,0,0,0,0
34.016166667,0,0,0,1,0
34.016602375,0,0,0,0,0
34.016619250,0,0,0,0,1
34.072139042,0,0,0,0,0
34.072156917,0,0,0,1,0
34.072598667,0,0,0,0,0
34.106443000,0,0,0,1,0
34.106878667,0,0,0,0,0
34.156925750,0,0,0,1,0
34.157367500,0,0,0,0,0
34.207397625,0,0,0,1,0
34.207839667,0,0,0,0,0
34.257886750,0,0,0,1,0
34.258322417,0,0,0,0,0
34.308358625,0,0,0,1,0
34.308794292,0,0,0,0,0
34.358841375,0,0,0,1,0
34.359283125,0,0,0,0,0
34.409319292,0,0,0,1,0
34.409755000,0,0,0,0,0
34.459799000,0,1,0,0,0
34.459915542,0,0,0,0,0
34.459926417,1,0,0,0,0
34.520807250,0,0,0,0,0
34.520821000,0,0,1,0,0
34.520932875,0,0,0,0,0
34.520950750,0,0,0,1,0
34.521386417,0,0,0,0,0
34.521403292,0,0,0,0,1
34.576914375,0,0,0,0,0
34.576932250,0,0,0,1,0
34.577374000,0,0,0,0,0
34.611240042,0,0,0,1,0
34.611675750,0,0,0,0,0
34.661722792,0,0,0,1,0
34.662164542,0,0,0,0,0
34.712205542,0,0,0,1,0
34.712647292,0,0,0,0,0
34.762683792,0,0,0,1,0
34.763119500,0,0,0,0,0
34.813166542,0,0,0,1,0
34.813602250,0,0,0,0,0
34.863638417,0,0,0,1,0
34.864080167,0,0,0,0,0
34.914116375,0,0,0,1,0
34.914552042,0,0,0,0,0
34.964599250,0,0,1,0,0
34.964716625,0,0,0,0,0
34.964727500,1,0,0,0,0
34.986734917,0,0,0,0,0
34.986745500,0,1,0,0,0
34.986859667,0,0,0,0,0
34.986877542,0,0,0,1,0
34.987313250,0,0,0,0,0
34.987330125,0,0,0,0,1
35.042852417,0,0,0,0,0
35.042870292,0,0,0,1,0
35.043312042,0,0,0,0,0
35.065567125,0,0,0,1,0
35.066008875,0,0,0,0,0
35.116045042,0,0,0,1,0
35.116480750,0,0,0,0,0
35.166516917,0,0,0,1,0
35.166952625,0,0,0,0,0
35.216999667,0,0,0,1,0
35.217441417,0,0,0,0,0
35.267477625,0,0,0,1,0
35.267913292,0,0,0,0,0
35.317960667,0,0,0,1,0
35.318396375,0,0,0,0,0
35.368443417,0,0,0,1,0
35.368885167,0,0,0,0,0
35.418921375,0,0,0,1,0
35.419357042,0,0,0,0,0
35.469401375,1,0,0,0,0
35.530292417,0,0,0,0,0
35.530303000,0,1,0,0,0
35.530419542,0,0,0,0,0
35.530433292,0,0,1,0,0
35.530548625,0,0,0,0,0
35.530566500,0,0,0,1,0
35.531002167,0,0,0,0,0
35.531019042,0,0,0,0,1
35.586518875,0,0,0,0,0
35.586536750,0,0,0,1,0
35.586978500,0,0,0,0,0
35.620844542,0,0,0,1,0
35.621280250,0,0,0,0,0
35.671316417,0,0,0,1,0
35.671752125,0,0,0,0,0
35.721799167,0,0,0,1,0
35.722240917,0,0,0,0,0
35.772277125,0,0,0,1,0
35.772712792,0,0,0,0,0
35.822759875,0,0,0,1,0
35.823195542,0,0,0,0,0
35.873242917,0,0,0,1,0
35.873684667,0,0,0,0,0
35.923731750,0,0,0,1,0
35.924167417,0,0,0,0,0
35.974200875,1,0,0,0,0
36.035092375,0,0,0,0,0
36.035102917,0,1,0,0,0
36.035219500,0,0,0,0,0
36.035233250,0,0,1,0,0
36.035348875,0,0,0,0,0
36.035366750,0,0,0,1,0
36.035802417,0,0,0,0,0
36.035819292,0,0,0,0,1
36.091324417,0,0,0,0,0
36.091342292,0,0,0,1,0
36.091784042,0,0,0,0,0
36.125638917,0,0,0,1,0
36.126074625,0,0,0,0,0
36.176122000,0,0,0,1,0
36.176557667,0,0,0,0,0
36.226604750,0,0,0,1,0
36.227046500,0,0,0,0,0
36.277082667,0,0,0,1,0
36.277518375,0,0,0,0,0
36.327565417,0,0,0,1,0
36.328001125,0,0,0,0,0
36.378037292,0,0,0,1,0
36.378479042,0,0,0,0,0
36.428520375,0,0,0,1,0
36.428962125,0,0,0,0,0
36.479002542,0,0,0,1,0
36.479438250,0,0,0,0,0
36.479449125,1,0,0,0,0
36.501457875,0,0,0,0,0
36.501468417,0,1,0,0,0
36.501579667,0,0,0,0,0
36.501593417,0,0,1,0,0
36.501708625,0,0,0,0,0
36.501725500,0,0,0,0,1
36.557251875,0,0,0,0,0
36.557269750,0,0,0,1,0
36.557711500,0,0,0,0,0
36.579966250,0,0,0,1,0
36.580408000,0,0,0,0,0
36.630444167,0,0,0,1,0
36.630879875,0,0,0,0,0
36.680926917,0,0,0,1,0
36.681362625,0,0,0,0,0
36.731399125,0,0,0,1,0
36.731840875,0,0,0,0,0
36.781877042,0,0,0,1,0
36.782312750,0,0,0,0,0
36.832359792,0,0,0,1,0
36.832795500,0,0,0,0,0
36.882842542,0,0,0,1,0
36.883284292,0,0,0,0,0
36.933325292,0,0,0,1,0
36.933767042,0,0,0,0,0
36.983800792,1,0,0,0,0
37.044692000,0,0,0,0,0
37.044702542,0,1,0,0,0
37.044819750,0,0,0,0,0
37.044833500,0,0,1,0,0
37.044948667,0,0,0,0,0
37.044966542,0,0,0,1,0
37.045408292,0,0,0,0,0
37.045425167,0,0,0,0,1
37.100927500,0,0,0,0,0
37.100945375,0,0,0,1,0
37.101387125,0,0,0,0,0
37.135242292,0,0,0,1,0
37.135678000,0,0,0,0,0
37.185725042,0,0,0,1,0
37.186160750,0,0,0,0,0
37.236196917,0,0,0,1,0
37.236639000,0,0,0,0,0
37.286686042,0,0,0,1,0
37.287121750,0,0,0,0,0
37.337157917,0,0,0,1,0
37.337593625,0,0,0,0,0
37.387640667,0,0,0,1,0
37.388082417,0,0,0,0,0
37.438123417,0,0,0,1,0
37.438565167,0,0,0,0,0
37.488598292,0,1,0,0,0
37.488715500,0,0,0,0,0
37.488726375,1,0,0,0,0
37.549614000,0,0,0,0,0
37.549627750,0,0,1,0,0
37.549740750,0,0,0,0,0
37.549758625,0,0,0,1,0
37.550200375,0,0,0,0,0
37.550217250,0,0,0,0,1
37.605719542,0,0,0,0,0
37.605737417,0,0,0,1,0
37.606179167,0,0,0,0,0
37.640045250,0,0,0,1,0
37.640480917,0,0,0,0,0
37.690517125,0,0,0,1,0
37.690952792,0,0,0,0,0
37.740999875,0,0,0,1,0
37.741441625,0,0,0,0,0
37.791482625,0,0,0,1,0
37.791924667,0,0,0,0,0
37.841960875,0,0,0,1,0
37.842396542,0,0,0,0,0
37.892443625,0,0,0,1,0
37.892885375,0,0,0,0,0
37.942926375,0,0,0,1,0
37.943368125,0,0,0,0,0
37.993401542,1,0,0,0,0
38.015363292,0,0,0,0,0
38.015373875,0,1,0,0,0
38.015491667,0,0,0,0,0
38.015505417,0,0,1,0,0
38.015620625,0,0,0,0,0
38.015638500,0,0,0,1,0
38.016080250,0,0,0,0,0
38.016097125,0,0,0,0,1
38.071630667,0,0,0,0,0
38.071648542,0,0,0,1,0
38.072090292,0,0,0,0,0
38.094367125,0,0,0,1,0
38.094808875,0,0,0,0,0
38.144845042,0,0,0,1,0
38.145280750,0,0,0,0,0
38.195316917,0,0,0,1,0
38.195752625,0,0,0,0,0
38.245799667,0,0,0,1,0
38.246241417,0,0,0,0,0
38.296282417,0,0,0,1,0
38.296724167,0,0,0,0,0
38.346760667,0,0,0,1,0
38.347196375,0,0,0,0,0
38.397243417,0,0,0,1,0
38.397679125,0,0,0,0,0
38.447726167,0,0,0,1,0
38.448167917,0,0,0,0,0
38.498201375,1,0,0,0,0
38.559092125,0,0,0,0,0
38.559102667,0,1,0,0,0
38.559219542,0,0,0,0,0
38.559233292,0,0,1,0,0
38.559348792,0,0,0,0,0
38.559366667,0,0,0,1,0
38.559808750,0,0,0,0,0
38.559825625,0,0,0,0,1
38.615327917,0,0,0,0,0
38.615345792,0,0,0,1,0
38.615781500,0,0,0,0,0
38.649642750,0,0,0,1,0
38.650078417,0,0,0,0,0
38.700125500,0,0,0,1,0
38.700561167,0,0,0,0,0
38.750597375,0,0,0,1,0
38.751039125,0,0,0,0,0
38.801080125,0,0,0,1,0
38.801521875,0,0,0,0,0
38.851558042,0,0,0,1,0
38.851993750,0,0,0,0,0
38.902041125,0,0,0,1,0
38.902476792,0,0,0,0,0
38.952523875,0,0,0,1,0
38.952965625,0,0,0,0,0
39.002998750,0,1,0,0,0
39.003115625,0,0,0,0,0
39.003126500,1,0,0,0,0
39.064013792,0,0,0,0,0
39.064027542,0,0,1,0,0
39.064140875,0,0,0,0,0
39.064158750,0,0,0,1,0
39.064600500,0,0,0,0,0
39.064617375,0,0,0,0,1
39.120126375,0,0,0,0,0
39.120144250,0,0,0,1,0
39.120579917,0,0,0,0,0
39.154451750,0,0,0,1,0
39.154887417,0,0,0,0,0
39.204923917,0,0,0,1,0
39.205359625,0,0,0,0,0
39.255406667,0,0,0,1,0
39.255848417,0,0,0,0,0
39.305878542,0,0,0,1,0
39.306320292,0,0,0,0,0
39.356356500,0,0,0,1,0
39.356792167,0,0,0,0,0
39.406839250,0,0,0,1,0
39.407274917,0,0,0,0,0
39.457322292,0,0,0,1,0
39.457764042,0,0,0,0,0
39.507800375,0,0,1,0,0
39.507916792,0,0,0,0,0
39.507927667,1,0,0,0,0
39.529982583,0,0,0,0,0
39.529993125,0,1,0,0,0
39.530107500,0,0,0,0,0
39.530125375,0,0,0,1,0
39.530567125,0,0,0,0,0
39.530584000,0,0,0,0,1
39.586112875,0,0,0,0,0
39.586130750,0,0,0,1,0
39.586572500,0,0,0,0,0
39.608762000,0,0,0,1,0
39.609203750,0,0,0,0,0
39.659244750,0,0,0,1,0
39.659686500,0,0,0,0,0
39.709722667,0,0,0,1,0
39.710158375,0,0,0,0,0
39.760205750,0,0,0,1,0
39.760647500,0,0,0,0,0
39.810677625,0,0,0,1,0
39.811119375,0,0,0,0,0
39.861166417,0,0,0,1,0
39.861602125,0,0,0,0,0
39.911638292,0,0,0,1,0
39.912074000,0,0,0,0,0
39.962121042,0,0,0,1,0
39.962562792,0,0,0,0,0
40.012599417,0,0,1,0,0
40.012716792,0,0,0,0,0
40.012727667,1,0,0,0,0
40.073618542,0,0,0,0,0
40.073629125,0,1,0,0,0
40.073739750,0,0,0,0,0
40.073757625,0,0,0,1,0
40.074199375,0,0,0,0,0
40.074216250,0,0,0,0,1
40.129722292,0,0,0,0,0
40.129740167,0,0,0,1,0
40.130175875,0,0,0,0,0
40.164041917,0,0,0,1,0
40.164483667,0,0,0,0,0
40.214519875,0,0,0,1,0
40.214955542,0,0,0,0,0
40.265002625,0,0,0,1,0
40.265438292,0,0,0,0,0
40.315485667,0,0,0,1,0
40.315927417,0,0,0,0,0
40.365963625,0,0,0,1,0
40.366399292,0,0,0,0,0
40.416446375,0,0,0,1,0
40.416882042,0,0,0,0,0
40.466918250,0,0,0,1,0
40.467360000,0,0,0,0,0
40.517404000,0,1,0,0,0
40.517515542,0,0,0,0,0
40.517526417,1,0,0,0,0
40.578414542,0,0,0,0,0
40.578428292,0,0,1,0,0
40.578540667,0,0,0,0,0
40.578558542,0,0,0,1,0
40.579000292,0,0,0,0,0
40.579017167,0,0,0,0,1
40.634507000,0,0,0,0,0
40.634524875,0,0,0,1,0
40.634960542,0,0,0,0,0
40.668837500,0,0,0,1,0
40.669279250,0,0,0,0,0
40.719326292,0,0,0,1,0
40.719762000,0,0,0,0,0
40.769798167,0,0,0,1,0
40.770233875,0,0,0,0,0
40.820280917,0,0,0,1,0
40.820723000,0,0,0,0,0
40.870759167,0,0,0,1,0
40.871194875,0,0,0,0,0
40.921241917,0,0,0,1,0
40.921677625,0,0,0,0,0
40.971724667,0,0,0,1,0
40.972166417,0,0,0,0,0
41.022200792,0,0,0,1,0
41.022642542,0,0,0,0,0
41.022653417,1,0,0,0,0
41.044661250,0,0,0,0,0
41.044671792,0,1,0,0,0
41.044787542,0,0,0,0,0
41.044801292,0,0,1,0,0
41.044916792,0,0,0,0,0
41.044933667,0,0,0,0,1
41.100460042,0,0,0,0,0
41.100477917,0,0,0,1,0
41.100913625,0,0,0,0,0
41.123163875,0,0,0,1,0
41.123605625,0,0,0,0,0
41.173646625,0,0,0,1,0
41.174088375,0,0,0,0,0
41.224124542,0,0,0,1,0
41.224560250,0,0,0,0,0
41.274596417,0,0,0,1,0
41.275032125,0,0,0,0,0
41.325079167,0,0,0,1,0
41.325520917,0,0,0,0,0
41.375557417,0,0,0,1,0
41.375993125,0,0,0,0,0
41.426040167,0,0,0,1,0
41.426475875,0,0,0,0,0
41.476522917,0,0,0,1,0
41.476964667,0,0,0,0,0
41.526998042,0,0,0,0,1
41.582503917,0,0,0,0,0
41.582514792,1,0,0,0,0
41.643395625,0,0,0,0,0
41.643406167,0,1,0,0,0
41.643523667,0,0,0,0,0
41.643537417,0,0,1,0,0
41.643652625,0,0,0,0,0
41.643670500,0,0,0,1,0
